ki,id,smiles
10000.0,CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12
10000.0,CHEMBL3221193,O=C1/C(=C/C=C/c2ccccc2)N=C2SCCCN12
10000.0,CHEMBL3221209,O=C1/C(=C/c2cccc(Cl)c2Cl)N=C2SCCCN12
7.5,CHEMBL2441475,CCCCCn1c2ccc(C(=O)N3CCCCC3)cc2c2ccc(OC)cc21
834.0,CHEMBL3915650,O=S1(=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
1046.0,CHEMBL2436757,CCCCC(=O)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
1270.0,CHEMBL3964674,CCCCCc1cc(OC)c(C2=C[C@H]3CC[C@]2(CO)C3(C)C)c(OC)c1
1526.0,CHEMBL3109759,O=C(N[C@@H]1CCCC[C@H]1O)c1cc(-c2ccc(Cl)cc2)c(OCC2CC2)cn1
10000.0,CHEMBL3109754,O=C(NN1CCCCC1)c1cnc(OCC2CC2)c(-c2ccc(Cl)cc2)c1
7000.0,CHEMBL3109773,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OCC(F)(F)F)c(-c2ccc(Cl)cc2)c1
102.0,CHEMBL3686309,CC(C)N1CCC[C@H]1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1
10000.0,CHEMBL3976790,CCOC(=O)c1c(NS(C)(=O)=O)sc2c1CCCC2
171.1,CHEMBL2441451,CCCCCn1c2ccccc2c2cc(C(=O)NN3CCCCC3)ncc21
35.4,CHEMBL2441256,CCCCCn1c2ccccc2c2cc(C(=O)N3CCN(C)CC3)ccc21
47.0,CHEMBL3686286,CN1CC[C@@H]1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1
0.0879,CHEMBL3410826,CCCCCNc1c(OC)ccc2c1CN(CCc1ccc(O)cc1)C2=O
2113.49,CHEMBL2019085,CCN1CCCC1Cn1c2c(cc(C(=O)NC3(C(=O)O)CCCCC3)c1=O)CCCCCC2
10000.0,CHEMBL3109780,CN(CC1CC1)c1ncc(C(=O)N[C@@H]2CCCC[C@H]2O)cc1-c1ccc(Cl)cc1
617.0,CHEMBL2348275,CCCCn1c(C)c(C)cc(NC(=O)c2ccccc2F)c1=O
571.0,CHEMBL585736,O=S1(=O)CCN(/C(=N\S(=O)(=O)c2ccc(Cl)cc2)N2CC(c3ccccc3)C(c3ccc(Cl)cc3)=N2)CC1
1420.0,CHEMBL228508,CCCCCCc1c(O)cccc1OCCCCCCCCCCCC(=O)NCCO
286.0,CHEMBL124649,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
6430.0,CHEMBL224574,CCCCCCc1ccc(OCCCCCC(=O)NCCO)cc1O
540.0,CHEMBL223991,CCCCCCc1ccc(OCCCCCC(=O)NC2CC2)cc1O
0.28,CHEMBL381689,Cc1ccc(Cn2nc(C(=O)NC3C4(C)CCC(C4)C3(C)C)cc2-c2ccc(Cl)c(C)c2)cc1
5810.0,CHEMBL471249,COc1ccc(Cc2cc3c(OC)cc(C)cc3oc2=O)cc1
594.0,CHEMBL3114347,CC1CCC(NC(=O)c2cccnc2OCc2ccccc2)CC1
10000.0,CHEMBL3221205,O=C1/C(=C/c2ccccc2)N=C2SCCCN12
10000.0,CHEMBL161343,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O
140.0,CHEMBL2336529,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccc(N2CCCCC2)cc1)c1ccccc1
390.0,CHEMBL2336533,CCN(CC)c1ccc(CN(Cc2ccc(Cl)c(Cl)c2)S(=O)(=O)c2ccc(C)cc2)cc1
120.0,CHEMBL2336530,CCN(CC)c1ccc(CN(CCc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1
1000.0,CHEMBL2170537,COC(Cn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)cc1C)OC
0.32,CHEMBL2163935,CCCC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23
265.0,CHEMBL2163933,CCC1COc2cccc3c(=O)c(C(=O)Nc4nccs4)cn1c23
4.53,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
390.0,CHEMBL429851,Cc1ccc(C(=O)NCC(C)(C)C)cc1S(=O)(=O)N1CCOCC1
235.0,CHEMBL2348270,CCCCn1ccc(C)c(Oc2nc3ccccc3o2)c1=S
639.0,CHEMBL263399,CCCCC(C)(C)c1ccc([C@H]2CCC[C@@H](O)C2)cc1
5000.0,CHEMBL2387071,CCCCn1c(C)c(C)cc(NS(=O)(=O)c2ccccc2)c1=O
190.0,CHEMBL2336569,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc3ccccc3c2)cc1
0.4198,CHEMBL564622,CCCCCn1c(C)c(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21
3.802,CHEMBL539994,CCCCCn1cc(C(=O)c2cccc3ccc(CC)cc23)c2ccccc21
1355.19,CHEMBL187771,CCCCCn1c(C)c(C(=O)Cc2ccc(C)cc2)c2ccccc21
3.73,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
1.023,CHEMBL570454,CC1(C)C(C(=O)c2cn(CC3OCCO3)c3ccccc23)C1(C)C
1.82,CHEMBL571773,CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
414.0,CHEMBL3780282,O=C(c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2)N1CCCCC1
10000.0,CHEMBL3781542,CC1(C)C2CC[C@@](C)(C2)C1NC(=O)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CCCCC3)ccc1-2
509.0,CHEMBL3781351,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CCCCC3)ccc1-2
143.0,CHEMBL3781726,Cl.O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCc1cc(C3CC3)ccc1-2
1900.0,CHEMBL4079520,CCOc1ccc(Nc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1
188.0,CHEMBL4082936,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1
763.6,CHEMBL4061358,CCOc1ccc(Cc2nc3cc(C(=O)NCCC(C)C)ccc3n2CCC(C)C)cc1
900.0,CHEMBL1215993,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2cc(Br)ccc21
1.3,CHEMBL4098428,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCn3ccnc3)cc1OC2(C)C
29.1,CHEMBL2420251,Cc1ccc(Cn2nc(C(=O)N[C@@H]3C[C@@H]4CC[C@@]3(C)C4(C)C)cc2-c2ccc(Cl)c(C)c2)cc1
1220.0,CHEMBL2420250,Cc1ccc(Cn2cc(/C=C/[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1
3000.0,CHEMBL2414036,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCCCCC2)no1
3000.0,CHEMBL2414018,COc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1
73.5,CHEMBL2414036,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCCCCC2)no1
132.2,CHEMBL56747,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
17.0,CHEMBL2387076,CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCC2
0.9,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
3219.0,CHEMBL3586104,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@@H]21
11.0,CHEMBL3353833,N#Cc1ccccc1CSc1nnc2c3ccccc3n(Cc3ccccc3)c2n1
30.0,CHEMBL3354395,N#Cc1ccccc1CSc1nnc2c3ccccc3n(C(=O)C3CCCCC3)c2n1
450.0,CHEMBL3354407,N#Cc1ccccc1CSc1nnc2c3ccccc3n(C(=O)c3ccno3)c2n1
24.0,CHEMBL218956,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccnc1
10000.0,CHEMBL3109753,NC(=O)c1ccc(-c2cc(C(=O)N[C@@H]3CCCC[C@H]3O)cnc2OCC2CC2)cc1
1017.3,CHEMBL3582013,COC1CN(c2ccc(C(=O)NC3(CC(N)=O)COC3)nc2OCC2CC2)C1
10000.0,CHEMBL3109767,O=C(N[C@@H]1CCCC[C@H]1O)c1cnc(OC2CCCC2)c(-c2ccc(Cl)cc2)c1
4.0,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
110.0,CHEMBL304043,CCc1c(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)c2cccc(OC)c2n1CCN1CCOCC1
25000.0,CHEMBL1214503,CC1(C)Oc2cc(CNC34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@@H](O)CC[C@H]21
1106.0,CHEMBL3799040,COc1c(Cc2ccc(F)cc2)cc(-c2ccccc2)cc1C(=O)N[C@H]1CC[C@@H](C)CC1
69.43,CHEMBL3781781,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2
42.0,CHEMBL2348061,CCN1C(=O)C(Sc2nc3ccccc3o2)c2ccccc2C1C
14.0,CHEMBL2348277,CCCCn1c(C)c(C)cc(NC(=O)c2ccccc2C)c1=O
214.0,CHEMBL2348267,CCCCCn1c(C)c(C)cc(Oc2nc3ccccc3o2)c1=S
10000.0,CHEMBL1288119,O=C(/C=C/c1ccc2ccccc2c1)CCC(=O)N1CCCCC1
2250.0,CHEMBL1288239,O=C(CCC(=O)NCCO)CCc1ccc(-c2ccccc2)cc1
3000.0,CHEMBL3421693,CCCCCn1cc2c(=O)n(CCCc3ccccc3)nc-2c2ccccc21
3000.0,CHEMBL3421682,CCCCCn1c(-c2ccccc2)c2c(=O)[nH]nc-2c2ccccc21
3000.0,CHEMBL3421681,CCCCCn1cc2c(=O)[nH]nc-2c2ccccc21
5.4,CHEMBL2326298,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
4.6,CHEMBL188,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3
2.53,CHEMBL472115,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C#N)cc3)cc1OC2(C)C
200.0,CHEMBL474488,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N[C@@H]1C[C@@H]1O
13000.0,CHEMBL231943,C[C@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@H]3[C@H](/C=C/c3ccc(-c4cccnc4)cn3)[C@H]12
52.0,CHEMBL3265176,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)OC[C@@H]21
43.0,CHEMBL591572,CCC(C)(C)C(=O)Nc1cc(C)c(C)c(S(=O)(=O)N2CCC[C@@H]2CO)c1
43.0,CHEMBL604683,O=S(=O)(N[C@H]1CC[C@H](CNS(=O)(=O)C(F)(F)F)CC1)c1ccc(Cl)cc1S(=O)(=O)c1ccccc1F
7.6,CHEMBL593596,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1CCC(F)(CNS(=O)(=O)C(F)(F)F)CC1
5.8,CHEMBL467681,C[C@H]1CC[C@@H](NC(=O)c2cc3cccnc3n(Cc3ccccc3)c2=O)CC1
721.0,CHEMBL574036,Cc1c(C(=O)NCCc2ccc(Cl)cc2Cl)nn(-c2ccc(F)cc2F)c1-n1c(C)ccc1C
4.2,CHEMBL579249,Cc1c(C(=O)NC2CCCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C
696.63,CHEMBL2326280,CCCCCCCN(Cc1ccc(N(CC)CC)cc1)C(=O)Cc1ccc(Cl)cc1
14.0,CHEMBL72374,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl
4270.0,CHEMBL470224,Cc1ccc(C(C)C)c2cc(Cc3ccccc3)c(=O)oc12
10.0,CHEMBL258243,Cc1ccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)cc1S(=O)(=O)N1CCOCC1
13.0,CHEMBL256752,CC1(C)[C@H]2CC[C@](C)(C2)[C@@H]1NC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1
1783.0,CHEMBL3797904,C=CCc1ccc(OCCCC)c(-c2ccc(OCCCC)c(CC=C)c2)c1
17.1,CHEMBL497326,CCCCCn1cc(C(=O)N[C@H](C)c2ccccc2)c(=O)c2ccc(N3CCCC3)cc21
1000.0,CHEMBL199779,CCCCCn1cc(C(=O)N[C@@H](C)c2cccc3ccccc23)c(=O)c2ccccc21
13.4,CHEMBL264521,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)c2ccccc21
772.0,CHEMBL373169,CCCCCn1cc(C(=O)Nc2ccc(C#N)cc2)c(=O)c2ccccc21
1000.0,CHEMBL199783,CCCCCn1cc(C(=O)NCc2ccccc2)c(=O)c2ccccc21
1127.0,CHEMBL2030741,Cc1c(C(=O)N2CCC(N)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
16289.0,CHEMBL2030747,Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(N(C)C)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
4914.0,CHEMBL2030749,Cc1c(C(=O)N2CCC(NC(=O)NC(C)C)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
293.0,CHEMBL2030751,CCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
2760.0,CHEMBL2030753,CCCCNC(=O)NC1(c2ccccc2)CCN(C(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
8721.0,CHEMBL2030764,CCCCNC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1
3090.0,CHEMBL2030936,CCCNC(=O)N1CCC[C@@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1
75.0,CHEMBL486440,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2C[C@@H]2CCCCN2)cc1
7.9,CHEMBL2152805,CN(C)CCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21
15.2,CHEMBL2152808,CC1(C)C2CC[C@](C)(C2)[C@@H]1NC(=O)c1cn(CCCCO)c2cc(F)ccc2c1=O
14.8,CHEMBL2152821,CCCCCn1cc(C(=O)NC(C)C)c(=O)c2ccc(Sc3ccccc3)cc21
24.1,CHEMBL2170534,Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CC1CCOCC1
689.0,CHEMBL2151377,Cc1cc(C2=NN(C(=O)NC3C4(C)CCC(C4)C3(C)C)CC2Cc2ccccc2)ccc1Cl
120.0,CHEMBL593167,Cc1cc(NC(=O)C(C)(C)c2ccccc2)cc(S(=O)(=O)N2CCOCC2)c1C
3200.0,CHEMBL228372,CCCCOC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(O)c1
600.0,CHEMBL234016,Cc1cc(C)cc(-c2ccc(C(C)(C)CO)cc2O)c1
55.0,CHEMBL233633,CCCCCCC1(c2ccc(-c3cc(C)cc(C)c3)c(O)c2)CC1
3.83,CHEMBL3353443,COc1ccc(-c2cnc3c(c2)cc(C(=O)NC2CCC(C)CC2)c(=O)n3Cc2ccc(F)cc2)cc1
1100.0,CHEMBL573087,Cc1c(C(=O)NC2CCCC2)nn(-c2ccc(F)cc2F)c1-n1cccc1
5.7,CHEMBL574270,Cc1c(C(=O)NC(C)c2ccccc2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C
1.6,CHEMBL574480,Cc1c(C(=O)N[C@H](C)C2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
3.9,CHEMBL3353423,CCCCn1c(=O)c(C(=O)NC2CCC(C)CC2)cc2cccnc21
45.0,CHEMBL3774483,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3ccco3)nc12
48.0,CHEMBL3775328,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(-c3ccccc3)nc12
10000.0,CHEMBL381858,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2cnn1CC(F)(F)F
10000.0,CHEMBL379667,O=c1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2ncn1Cc1ccccc1
10000.0,CHEMBL199762,CCCCCCCC/C=C/C(=O)NCc1ccc(OC)cc1
529.0,CHEMBL3417566,CCCCCCC(C)(C)C1=CC2=C(C(=O)C1=O)c1c(cnn1CC)C(C)(C)O2
10000.0,CHEMBL257961,COC(=O)Cn1nnc(CNC(=O)c2ccc(-c3ccccc3)cc2)n1
21.6,CHEMBL235487,CCCCCn1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21
1000.0,CHEMBL1076584,CN/C(=N\S(=O)(=O)N1CCC(F)(F)CC1)C1=NN(c2ccc(Cl)cc2)[C@H](c2ccccc2)C1
62.8,CHEMBL3092903,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3C(F)(F)F)n(C3CCOCC3)c2n1.Cl
88.0,CHEMBL2441459,O=C(c1ccc2c(c1)c1ccccc1n2CCCCl)N1CCCCC1
67.0,CHEMBL495391,CC[C@H](C)[C@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(N)=O
78.0,CHEMBL2163576,C[C@H]1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
7.83,CHEMBL1814463,CCC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23
3000.0,CHEMBL600889,CCCCCc1cc2c(c([S+](C)[O-])c1)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2
10000.0,CHEMBL3221199,O=C1/C(=C/c2cccc(OCc3cccc(Cl)c3)c2)N=C2SCCCCN12
158.0,CHEMBL2179739,O=C(Cc1ccc(Cl)cc1)NC(NC(=O)Cc1ccc(Cl)cc1)c1ccccc1C(F)(F)F
20000.0,CHEMBL2179746,Cc1ccc(C(NC(=O)Cc2ccc(C(F)(F)F)cc2)NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1
20000.0,CHEMBL2179742,O=C(Cc1ccc(C(F)(F)F)cc1)NC(NC(=O)Cc1ccc(C(F)(F)F)cc1)c1ccccc1
6.699,CHEMBL2019081,O=C(NC1(C(=O)O)CCCCC1)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2
4.603,CHEMBL2023582,O=C(O)Cc1cnc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)s1
10000.0,CHEMBL511575,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2ccccc2)cc1)Cc1ccccc1
1000.0,CHEMBL158502,N=C(NS(=O)(=O)c1ccc(F)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1
10000.0,CHEMBL201776,C=CCCCCCCCCC(=O)Nc1ccc(OC)cc1
5100.0,CHEMBL198182,CCCCCCCC/C=C/C(=O)NCCc1ccc(OC)cc1
9.6,CHEMBL2170549,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)cc1C(C)(C)C
5.13,CHEMBL1259076,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC[C@@H](O)C[C@@H]32)CCC1
987.0,CHEMBL1089716,O=C(N1CCCCC1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1
83.0,CHEMBL568683,Cc1ccc(C(=O)NC2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1CCC(=O)N1CCOCC1
700.0,CHEMBL576227,Cc1ccc(C(=O)NC2C3(C)CCC(C3)C2(C)C)cc1CC(=O)N1CCOCC1
16.0,CHEMBL576855,Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1CN1CCOCC1
120.0,CHEMBL567795,CCC(C)(C)C(=O)Nc1cc(CN2CCOCC2)c(C)cc1F
15.8,CHEMBL372544,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2ccccc21
20.0,CHEMBL234207,CCCCCCC(C)(C)c1ccc(-c2cccnc2)c(O)c1
830.0,CHEMBL234677,CCCCCCC(C)(C)c1ccc(-c2ccc(C)c(C)c2)c(O)c1
3.7,CHEMBL570908,CC1(C)C(C(=O)c2cn(Cc3ccncc3)c3ccccc23)C1(C)C
2.6,CHEMBL3085420,O=C(c1cn(CC2CCOCC2)c2ccccc12)[C@@H]1CC12CCCCC2
2.1,CHEMBL571999,O=C(c1cn(CC2CCOCC2)c2ccccc12)C12CC3CC(CC1C3)C2
0.7079,CHEMBL571131,CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C
0.3981,CHEMBL569301,CSCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
18.2,CHEMBL571095,Cc1ncsc1CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21
357.0,CHEMBL368547,Cc1c(C(=O)NC2CCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1
368.0,CHEMBL607977,O=S(=O)(NC1CCCCC1)[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1
1.3,CHEMBL576549,Cc1c(C(=O)NC2CCCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
11.0,CHEMBL256754,CN(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)N[C@@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)ccc1Br
33.11,CHEMBL238972,C=C(C)C1CCC(C)=C[C@H]1c1c(O)cc(C2(CCCCCC)CC2(Cl)Cl)cc1O
1717.0,CHEMBL3605041,CCc1cccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)c1
10000.0,CHEMBL3605050,COc1cc(C(=O)c2ccc(Cl)cc2)cc(O)c1-c1cc(Cl)cc(Cl)c1
2750.0,CHEMBL1765684,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1
10000.0,CHEMBL1765821,Cc1c(C(=O)NC2(C#N)CCOCC2)nn(-c2ccccc2Br)c1-c1cccc(F)c1
81.0,CHEMBL566456,Cc1cnc(NC(=O)C(C)(C)C)cc1CN1CCOCC1
1000.0,CHEMBL570159,CCc1c(C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1
1000.0,CHEMBL567532,CCc1c(C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccccc2Cl)n1-c1ccc(Cl)cc1
1580.0,CHEMBL1836121,CCOC(=O)/C(=C/c1cn(CCN2CCOCC2)c2ccccc12)C(=O)c1ccccc1
260.0,CHEMBL1224689,CCCCCC1=NN(C(=O)NCc2ccccc2)CC1c1ccccc1
103.0,CHEMBL1223715,CCCCCC1=NN(C(=O)c2cccc3ccccc23)CC1c1ccccc1
27.8,CHEMBL399346,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)C2
42.0,CHEMBL1644675,FC(F)(F)c1cccc(-c2c[nH]c(-c3cccc(CN4CCOCC4)c3)n2)c1
20000.0,CHEMBL1214376,CC1(C)Oc2cc(C(=O)N3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21
10000.0,CHEMBL1288694,O=C(O)CCCC(=O)/C=C/c1ccc2ccccc2c1
10000.0,CHEMBL1288179,O=C(/C=C/c1ccc2ccccc2c1)CCC(=O)N(CCO)CCO
10000.0,CHEMBL1288180,C[C@H](CO)NC(=O)CCC(=O)/C=C/c1ccc2ccccc2c1
15.0,CHEMBL522527,CC(C)(C)[C@@H](CO)NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21
8.0,CHEMBL311690,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1c(C)n(CCN2CCOCC2)c2c(OC)cccc12
0.6,CHEMBL199048,COc1ccc(S(=O)(=O)c2cc(OC)ccc2Cc2ccc([C@H](C)NS(C)(=O)=O)cc2)cc1
1.8,CHEMBL197904,C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2c(F)cccc2F)cc1
2.0,CHEMBL198164,C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2)cc1
10.0,CHEMBL557627,CCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21
239.88,CHEMBL564623,CCCn1c(C)c(C(=O)c2cccc3ccc(CC)cc23)c2ccccc21
7.194,CHEMBL564543,CCCCCn1cc(C(=O)c2c(OC)ccc3ccccc23)c2ccccc21
91.2,CHEMBL189545,CCCCCn1cc(C(=O)Cc2cccc(F)c2)c2ccccc21
5.0,CHEMBL234175,CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc2c1CCC2
23440.0,CHEMBL484163,CCN1CCc2c(nn(-c3ccccc3Cl)c2-c2ccc(Cl)cc2)C1=O
10000.0,CHEMBL485538,O=C1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2CCN1CC(F)(F)F
2.7,CHEMBL1668514,CCC(C)(C)C(=O)Cc1cc(C)c(C)c(S(=O)(=O)N2CCCCC2)c1
2.7,CHEMBL599071,Cc1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(C)n1-c1ccccc1
151.36,CHEMBL272035,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1
4.266,CHEMBL1668508,O=S(=O)(CCCC(F)(F)F)Oc1cccc(Oc2cccc3c2C[C@H](CO)C3)c1
3.981,CHEMBL1287846,COc1cccc2c(C(=O)N3CCN4CCCC[C@H]4C3)cn(CC3CCCCC3)c12
10000.0,CHEMBL1288148,O=C(/C=C/c1ccc2ccccc2c1)CCC(=O)Nc1ccc(O)cc1
1.585,CHEMBL410677,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(F)cc23)C1(C)C
7.5,CHEMBL1836187,N#C/C(=C\c1cn(CCN2CCCCC2)c2ccccc12)S(=O)(=O)c1ccccc1
7.586,CHEMBL1836187,N#C/C(=C\c1cn(CCN2CCCCC2)c2ccccc12)S(=O)(=O)c1ccccc1
